solvent,SMILES,Property_0,Value_0,Property_1,Value_1,Property_2,Value_2,Property_3,Value_3,Property_4,Value_4,Property_5,Value_5,Property_6,Value_6,Property_7,Value_7,Property_8,Value_8,Property_9,Value_9,Property_10,Value_10,Property_11,Value_11
ester,CCOC(=O)CCl,SB,,alpha,-0.5624739952482176,n,-0.20007568256082084,ET30,-0.3246087018414197,SA,,fn,-0.1186109897916692,beta,-0.3045642847614962,delta,,N_mol_cm3,-0.09527053159354804,pi_star,0.42510244081919657,SdP,,SP,
amide,NC=O,pi_star,1.4254581845818015,SB,-0.02201795785420203,SP,1.0520247230024395,SA,1.9104718252833137,delta,3.843718465038676,SdP,1.4435624036264754,alpha,1.0866238848325858,n,0.2242766164309294,beta,0.14197733575347943,ET30,1.9485887624098623,fn,0.25134385370833157,N_mol_cm3,3.1504237447189904
halohydrocarbon,Brc1cccc2ccccc12,fn,,SA,-0.5896346870860926,ET30,,delta,,SdP,0.45066948068187757,beta,,N_mol_cm3,-0.5559897063979374,SP,2.7979288640489575,pi_star,,SB,-0.7357092565053195,n,,alpha,
amine,CN1CCN(C)CC1,fn,,pi_star,,SB,1.3851658291088507,SP,0.07431840401639003,n,,N_mol_cm3,-0.49607555362068495,ET30,,alpha,,SA,-0.5896346870860926,SdP,-0.8987220881864486,delta,,beta,
monohydric_alcohol,CCC(C)O,pi_star,-0.6864039411392531,SP,-0.7869943055665581,SdP,0.5596814633197116,fn,-0.4521104290051717,delta,0.38742794310952505,beta,1.2411567093288043,alpha,1.0401704234218587,n,-0.5758380236527542,SB,1.5736880589412214,N_mol_cm3,0.22496028497452564,SA,0.41678341716461553,ET30,0.7426852295448534
monohydric_alcohol,C=CCO,beta,1.584650263571093,N_mol_cm3,0.9893822342015397,n,-0.34584555626027896,SA,1.300245463429943,ET30,1.4080113166427892,SdP,0.9515353468557102,pi_star,-0.24180138835587317,delta,0.6978731995702273,alpha,1.3885713840023102,fn,-0.24715004490553727,SB,0.5536481368125012,SP,-0.21666561949136315
ketone,CC(=O)C(C)(C)C,SP,,n,-0.6049919983926457,beta,,pi_star,,ET30,-0.3800525424329142,SB,,SdP,,delta,,SA,,alpha,,N_mol_cm3,-0.38244526387072336,fn,-0.47803427205334725
halohydrocarbon,Fc1c(F)c(F)c(F)c(F)c1F,SA,-0.5896346870860926,beta,-1.4380930137610495,delta,-0.7715676810104304,alpha,-0.5624739952482176,n,-0.9127283984248294,ET30,-1.04537862953085,SdP,-0.7779250263445242,pi_star,-0.9457554302628914,SB,-1.015126132864012,N_mol_cm3,-0.24402291090258865,SP,-1.1710932165967924,fn,-0.7556354246942224
ester,O=C1CCCO1,SdP,1.2638399457641,SP,0.5980896463303458,n,0.04287410693827121,delta,1.0497111568923565,SB,-0.07251498370215832,pi_star,1.0549560572623182,fn,0.09418055522876843,alpha,-0.5624739952482176,beta,0.17632669117770836,ET30,0.35457834540439,SA,-0.3300607868947335,N_mol_cm3,0.6794814439743716
ketone,CCCC(C)=O,pi_star,0.23985137715945515,ET30,-0.08897237932756691,SB,0.3920576540990409,alpha,-0.44634034172140036,SdP,0.7865442379984477,fn,-0.5652572023091861,beta,0.21067604660193728,N_mol_cm3,-0.09113852105718562,delta,-0.502515125411155,SP,-0.4028953945363252,SA,-0.5440954063507665,n,-0.7021719141922833
monohydric_alcohol,CCCCCCCCCCCO,SA,0.5807248278117897,n,0.10766071747136291,pi_star,,ET30,0.8119900302842218,N_mol_cm3,-1.0373689338841383,beta,,delta,,SB,1.6443838951283605,SP,0.05103968213576978,fn,0.15034888183314862,alpha,,SdP,-0.512760744252495
amine,NCCN,fn,0.3809630689492065,SP,,SdP,,beta,3.405166101055224,SA,,SB,,pi_star,-0.427052452015615,alpha,-0.260526496078493,N_mol_cm3,1.0616924185878789,ET30,0.03577626200329595,n,0.37490548592036527,delta,
ester,CC1COC(=O)O1,pi_star,0.9067552063345249,N_mol_cm3,0.4150327696471884,SdP,1.2550011363610323,SB,-0.26777015031425655,SA,-0.1069183112916353,SP,0.2605481790613521,beta,-0.13281750764035158,alpha,-0.5624739952482176,delta,1.339460062922345,ET30,0.5902146679182428,n,-0.20007568256082084,fn,-0.1186109897916692
polyhydric_alcohol,CC(O)C(C)O,n,0.052592098518237484,SA,1.5097261548124434,SB,0.7792015189333735,pi_star,,beta,,fn,0.10255179621307586,SP,-0.11191137102857202,ET30,1.3941503564949154,delta,,SdP,1.063493599294567,N_mol_cm3,0.28280843248359677,alpha,
ester,CC(=O)OCC(COC(C)=O)OC(C)=O,delta,0.05628633621810899,pi_star,,N_mol_cm3,-0.9340686704750822,alpha,,beta,,fn,0.010738185417455163,SB,-0.0152850210744745,SdP,0.5007560672992609,SA,-0.48489434139484244,ET30,-0.185999100362683,n,-0.05268614359803921,SP,0.13251520871794067
halohydrocarbon,Brc1cccc2ccccc12,SA,-0.5896346870860926,n,,N_mol_cm3,-0.5559897063979374,SB,-0.7357092565053195,delta,,alpha,,SdP,0.45066948068187757,beta,,SP,2.7979288640489575,fn,,pi_star,,ET30,
halohydrocarbon,FC(F)(Cl)C(F)(Cl)Cl,ET30,,pi_star,,n,,N_mol_cm3,-0.29154103207075427,SdP,-1.0725520064467786,SA,-0.5896346870860926,beta,,alpha,,fn,,SB,-1.2878100724429766,delta,,SP,-1.4853559619851657
aromatic,Cc1cccc2ccccc12,delta,-0.08858811679688526,n,2.9420749282941228,SA,-0.5896346870860926,SdP,-0.017787417680707292,N_mol_cm3,-0.5477256853252129,SP,2.1461246513915917,fn,2.4575709131207373,pi_star,,ET30,-0.8929080679042405,beta,,alpha,,SB,-0.8905668024390527
amine,CCNCC,n,,SP,,SA,,beta,,N_mol_cm3,-0.02709235774357102,SdP,,SB,,alpha,,ET30,-0.8790471077563666,pi_star,,fn,,delta,
aromatic,Cc1cc(C)c(C)c(C)c1,SB,-0.7895727507431398,pi_star,,n,,SdP,-0.9222922465946288,delta,,ET30,,alpha,,SP,0.7028438947931369,beta,,fn,,SA,-0.5896346870860926,N_mol_cm3,-0.6613559750751745
aromatic,CCc1ccccc1,SA,-0.5896346870860926,pi_star,,n,0.9984766123013755,N_mol_cm3,-0.34112515850710123,SP,0.5631715635094154,SB,-0.9511632334566004,fn,0.9083512509605195,alpha,,SdP,-0.8221190733598623,beta,,delta,-0.5646041767032955,ET30,
halohydrocarbon,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,SP,-4.476671723644865,beta,,pi_star,,ET30,,delta,,SdP,-1.5203850162022057,alpha,,fn,,n,,N_mol_cm3,-1.0063788548614216,SB,-1.2238471730355651,SA,-0.5896346870860926
ester,CCCOC(C)=O,beta,-0.13281750764035158,fn,-0.6821845360577261,SB,0.4290888063875423,n,-0.8317451352584667,delta,-0.5646041767032955,pi_star,,N_mol_cm3,-0.23369288456168275,SP,-0.6240432524022164,alpha,-0.5624739952482176,ET30,-0.5879669446510193,SA,-0.5896346870860926,SdP,0.12657980256939758
amide,CC(=O)N(C)C,SB,0.772468582153646,SA,-0.46212470102717934,ET30,0.1605249033341588,SP,0.45841731504662425,SdP,1.3875832774070471,alpha,-0.5624739952482176,N_mol_cm3,0.1960362112199897,pi_star,1.0920062699942668,delta,0.38742794310952505,fn,0.12226471853095927,n,0.07526741220481706,beta,1.1037592876318885
monohydric_alcohol,C=CCO,SdP,0.9515353468557102,fn,-0.24715004490553727,delta,0.6978731995702273,beta,1.584650263571093,SB,0.5536481368125012,n,-0.34584555626027896,pi_star,-0.24180138835587317,alpha,1.3885713840023102,SP,-0.21666561949136315,SA,1.300245463429943,N_mol_cm3,0.9893822342015397,ET30,1.4080113166427892
alkane,CCCCCCCCCCCCCCCC,alpha,,SA,-0.5896346870860926,SB,-1.126219589729516,ET30,,beta,,SdP,-1.5203850162022057,N_mol_cm3,-1.330741681965857,pi_star,,fn,,SP,-0.2283049804316733,n,,delta,
monohydric_alcohol,CCCCCCCCO,SdP,-0.18277852653796986,alpha,1.2259842690647664,SA,0.7719898069001595,n,-0.07050246149463746,delta,0.03558998578739521,fn,-0.004924136424151329,pi_star,-0.6864039411392531,SB,1.691514452586453,SP,-0.12355073196888214,beta,1.2755060647530332,ET30,0.8812948310235902,N_mol_cm3,-0.7171381173160648
monohydric_alcohol,OC1CCCCCC1,ET30,,alpha,,N_mol_cm3,-0.2956730426071163,SP,0.5398928416287951,SdP,0.08827829515610446,fn,,n,,SB,1.651116831908088,pi_star,,SA,0.2437341503703761,delta,,beta,
amide,NC=O,SP,1.0520247230024395,n,0.2242766164309294,beta,0.14197733575347943,delta,3.843718465038676,ET30,1.9485887624098623,alpha,1.0866238848325858,SB,-0.02201795785420203,pi_star,1.4254581845818015,N_mol_cm3,3.1504237447189904,SA,1.9104718252833137,fn,0.25134385370833157,SdP,1.4435624036264754
alkane,CCCCCCCCCCC,SA,-0.5896346870860926,alpha,,n,,N_mol_cm3,-1.0559629812977684,beta,,pi_star,,SP,-0.5309283648797353,delta,,SdP,-1.5203850162022057,fn,,ET30,,SB,-1.1464184000686986
polyhydric_alcohol,C[C@H](O)CO,pi_star,,delta,,SdP,1.0959025671058151,fn,0.04314298922767353,alpha,,beta,,SA,1.5734811478418997,N_mol_cm3,0.7910457284561522,SP,0.08595776495670017,SB,0.5974122258807303,ET30,1.7129524398960105,n,-0.01543384254151203
carboxylic_acid,CC(C)CC(=O)O,pi_star,,delta,,ET30,,alpha,,N_mol_cm3,-0.15105267383443813,SdP,-0.6070413778852165,SP,-0.6240432524022164,n,,SA,1.860378616474455,SB,-0.05231617336297573,fn,,beta,
aromatic,Cc1cccc2ccccc12,pi_star,,SA,-0.5896346870860926,n,2.9420749282941228,beta,,N_mol_cm3,-0.5477256853252129,fn,2.4575709131207373,SdP,-0.017787417680707292,SP,2.1461246513915917,ET30,-0.8929080679042405,alpha,,SB,-0.8905668024390527,delta,-0.08858811679688526
ether,CCOCC,fn,-1.1112781465113757,SP,-1.2409293822386531,ET30,-1.0037957490872293,delta,-1.102709287901846,beta,0.1076279803292505,n,-1.3014480616233797,pi_star,-1.1680567066545815,alpha,-0.5624739952482176,N_mol_cm3,-0.05395042622992555,SdP,-0.3860711428085255,SA,-0.5896346870860926,SB,0.47621936384563507
amide,NC=O,pi_star,1.4254581845818015,ET30,1.9485887624098623,delta,3.843718465038676,n,0.2242766164309294,SdP,1.4435624036264754,SA,1.9104718252833137,fn,0.25134385370833157,beta,0.14197733575347943,SB,-0.02201795785420203,SP,1.0520247230024395,alpha,1.0866238848325858,N_mol_cm3,3.1504237447189904
alkane,CC(C)CC(C)(C)C,delta,,N_mol_cm3,-0.7853162911660416,SdP,-1.5203850162022057,beta,,alpha,,pi_star,,SB,-1.267611262103794,SA,-0.5896346870860926,ET30,,SP,-1.229290021298343,n,,fn,
monohydric_alcohol,COC(=O)c1ccccc1O,pi_star,,SP,1.3895661902714331,beta,,ET30,0.5070489070310006,n,1.6949326755321095,delta,,fn,1.4797559581473803,alpha,,SB,-0.6885786990472269,SA,0.4076755610175503,SdP,0.6628009063555007,N_mol_cm3,-0.42996338503888915
misc_N_compound,CN(C)C(=N)N(C)C,SA,-0.5896346870860926,n,0.5773636438362795,SP,0.6562864510318964,pi_star,0.6474037172108867,delta,-0.39903337325758753,N_mol_cm3,-0.38244526387072336,fn,0.5537886892703746,SdP,0.6893173345647037,alpha,-0.5624739952482176,SB,1.9507325186059625,ET30,-0.33846966198929357,beta,1.4472528418741775
halohydrocarbon,ClC(Cl)Cl,n,0.17244732800445461,pi_star,-0.019500111964183393,delta,-0.3783370228268745,beta,-1.1632981703672185,N_mol_cm3,0.52866305939715,SdP,0.28862464162563745,SA,-0.3756000676300596,SP,0.6912045338528268,ET30,-0.36619158228504034,SB,-1.1767166155774724,fn,0.20651720843752733,alpha,-0.09793938114094897
ketone,CC(=O)C(Cl)(Cl)Cl,beta,,n,0.052592098518237484,SB,,pi_star,,delta,,SA,,alpha,,SP,,ET30,0.576353707770369,fn,0.10255179621307586,SdP,,N_mol_cm3,-0.1965047897344227
ester,C=CC(=O)OC,alpha,,SP,,SdP,,SB,,delta,,N_mol_cm3,0.2456203376563367,beta,,fn,-0.44319910795736156,SA,,ET30,-0.40777446272866197,n,-0.5661200320727878,pi_star,
other,S=C=S,SdP,-1.5203850162022057,ET30,-1.2394320716010823,N_mol_cm3,1.3860552456923143,n,3.136434759893398,SB,-1.0656231587119684,delta,-0.06789176636617221,beta,-1.2663462366399052,SA,-0.5896346870860926,fn,2.6047427304254804,SP,3.216945857900122,alpha,-0.5624739952482176,pi_star,0.0916505262316617
misc_N_compound,CN(C)C(=N)N(C)C,alpha,-0.5624739952482176,N_mol_cm3,-0.38244526387072336,SA,-0.5896346870860926,fn,0.5537886892703746,beta,1.4472528418741775,ET30,-0.33846966198929357,SB,1.9507325186059625,SP,0.6562864510318964,pi_star,0.6474037172108867,SdP,0.6893173345647037,n,0.5773636438362795,delta,-0.39903337325758753
halohydrocarbon,ClCCCl,N_mol_cm3,0.5761811805653159,SdP,0.6657471761565233,SP,0.5515322025691053,fn,0.22055929008862274,alpha,-0.5624739952482176,pi_star,0.8326547808706285,n,0.18864398063772933,SA,-0.45301684488011407,delta,-0.08858811679688526,ET30,-0.06125045903182015,beta,-1.1632981703672185,SB,-0.9915608541349655
monohydric_alcohol,CCOC(=O)c1ccccc1O,N_mol_cm3,-0.6282998907842767,SP,1.1102215277039902,fn,,alpha,,beta,,SB,-0.6212493312499517,SdP,0.4860247182941482,ET30,,n,,pi_star,,delta,,SA,-0.05227117440924393
halohydrocarbon,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,SB,-1.2238471730355651,alpha,,n,,fn,,SdP,-1.5203850162022057,beta,,ET30,,pi_star,,SA,-0.5896346870860926,delta,,SP,-4.476671723644865,N_mol_cm3,-1.0063788548614216
carboxylic_acid,CC(=O)O,N_mol_cm3,1.5802597409013395,SdP,0.4712933692890354,n,-1.0423016194910129,SB,-0.10281319921093221,delta,-0.3783370228268745,pi_star,0.20280116442750679,alpha,2.0389198437524865,beta,0.038929269480792845,ET30,1.3802893963470426,SA,2.5480217555778797,fn,-0.8733728785380179,SP,-0.8451911102681088
nitrile,CC#N,pi_star,0.6103535044789383,SB,-0.4529259117567636,delta,0.7185695500009404,n,-1.4472179353228343,SP,-0.9150272759099696,fn,-1.2460281223555358,alpha,-0.12116611184631242,SdP,1.3492817699937538,ET30,0.5347708273267483,beta,-0.13281750764035158,N_mol_cm3,1.8922265363966886,SA,-0.3892618518506575
aromatic,Cc1cccc2ccccc12,SP,2.1461246513915917,SdP,-0.017787417680707292,N_mol_cm3,-0.5477256853252129,alpha,,ET30,-0.8929080679042405,delta,-0.08858811679688526,SB,-0.8905668024390527,SA,-0.5896346870860926,n,2.9420749282941228,fn,2.4575709131207373,pi_star,,beta,
nitrile,N#CC(Cl)(Cl)Cl,n,0.12385737010463763,pi_star,,SdP,,SP,,alpha,,N_mol_cm3,0.02662377922913804,SA,,beta,,fn,0.16439096348424406,ET30,-0.24144294095417748,delta,,SB,
monohydric_alcohol,OC(C(F)(F)F)C(F)(F)F,SP,-2.614373973195247,N_mol_cm3,-0.07047846837537454,SB,-1.368605313799707,n,-2.5647869670186676,SA,4.014386595255381,delta,-0.2955516211040201,fn,-2.3067453670767026,alpha,3.989965223003014,beta,-1.5067917246095073,SdP,2.7634912744845757,ET30,2.8218292517259043,pi_star,0.23985137715945515
alkane,CCCCCCCCCCCC,SdP,-1.5203850162022057,n,-0.18387902992754973,beta,-1.5067917246095073,alpha,-0.5624739952482176,SA,-0.5896346870860926,SP,-0.4727315601781847,SB,-1.126219589729516,fn,-0.10429886810882168,N_mol_cm3,-1.1241411551477452,delta,-0.9578348348868515,pi_star,-1.9831613867574445,ET30,-1.475068394114934
amine,CN1CCCC1,alpha,,SdP,-0.8839907391813359,ET30,,delta,,beta,,SB,1.6746821106371343,N_mol_cm3,-0.043620399889020015,n,,SA,-0.5896346870860926,fn,,SP,-0.13519009290919226,pi_star,
aromatic,Cc1ccccc1C,ET30,,pi_star,,SP,0.7843194213753079,n,1.0956565281010096,SA,-0.5896346870860926,alpha,,SdP,-0.7366772491302085,SB,-0.887200334049189,delta,-0.4818187749804419,beta,,fn,0.9893632604860669,N_mol_cm3,-0.3204651058252898
alkane,CCCCCCCCCCCC,alpha,-0.5624739952482176,SP,-0.4727315601781847,delta,-0.9578348348868515,fn,-0.10429886810882168,n,-0.18387902992754973,pi_star,-1.9831613867574445,ET30,-1.475068394114934,SdP,-1.5203850162022057,beta,-1.5067917246095073,N_mol_cm3,-1.1241411551477452,SB,-1.126219589729516,SA,-0.5896346870860926
amine,CCNCC,SA,,pi_star,,N_mol_cm3,-0.02709235774357102,fn,,SB,,delta,,SdP,,ET30,-0.8790471077563666,alpha,,SP,,n,,beta,
alkane,C1CCCCCCC1,fn,,ET30,,N_mol_cm3,-0.48574552727977943,SA,-0.5896346870860926,n,,delta,,alpha,,pi_star,,SB,-1.1868160207470637,beta,,SdP,-1.5203850162022057,SP,-0.05371456632702137
carboxylic_acid,O=CO,SdP,,pi_star,0.23985137715945515,SP,,delta,,N_mol_cm3,3.441730487532528,beta,-0.20151621848880943,SB,,SA,,ET30,,alpha,2.294413881511484,n,-1.0034296531711586,fn,-0.8379976343785287
ketone,CC(=O)c1ccccc1,fn,1.4011743089075988,SA,-0.3892618518506575,SdP,0.8602009830240115,n,1.5977527597324719,SB,-0.18697490895752636,delta,0.014893635356682167,pi_star,1.1661066954581634,beta,0.17632669117770836,SP,1.4477629949729838,ET30,-0.15827718006693525,alpha,-0.4695670724267638,N_mol_cm3,-0.2626169583162187
monohydric_alcohol,CCCCCCC(C)O,SdP,-0.05903519489502297,pi_star,,delta,,alpha,,SP,-0.32141986795415434,ET30,,beta,,fn,,SA,-0.1888890166152224,n,,N_mol_cm3,-0.7316001541933326,SB,1.8261731881810037
carboxylic_acid,CC(C)CC(=O)O,n,,beta,,SdP,-0.6070413778852165,SA,1.860378616474455,ET30,,pi_star,,alpha,,SB,-0.05231617336297573,fn,,delta,,N_mol_cm3,-0.15105267383443813,SP,-0.6240432524022164
ketone,CC(=O)CC(C)C,SdP,,n,-0.6211886510259169,SP,,ET30,-0.3246087018414197,beta,,delta,,SA,,fn,-6.319162182864361,pi_star,,alpha,,SB,,N_mol_cm3,-0.38244526387072336
carboxylic_acid,CCC(=O)O,SA,2.179153581621738,n,-0.766958524725375,beta,0.038929269480792845,ET30,1.213957874572558,N_mol_cm3,0.7269995651425376,SB,-0.14657728827916117,delta,1.1738892594766368,fn,-0.6235858491675808,SdP,-0.24170392255842083,SP,-0.6938794180440772,alpha,2.0389198437524865,pi_star,-0.019500111964183393
ester,CC1COC(=O)O1,fn,-0.1186109897916692,SB,-0.26777015031425655,delta,1.339460062922345,pi_star,0.9067552063345249,alpha,-0.5624739952482176,beta,-0.13281750764035158,SA,-0.1069183112916353,N_mol_cm3,0.4150327696471884,SP,0.2605481790613521,ET30,0.5902146679182428,SdP,1.2550011363610323,n,-0.20007568256082084
amide,CN(C)C=O,SB,0.6479092517286867,fn,0.023430066909791616,alpha,-0.5624739952482176,n,-0.038109156228091606,ET30,0.2021077837777804,SP,0.41185987128538376,SA,-0.44846291680658146,pi_star,1.0920062699942668,SdP,1.3581205793968216,delta,0.6771768491395136,beta,0.863313799662286,N_mol_cm3,0.6526233754880171
monohydric_alcohol,CCCCCCCCCCCO,N_mol_cm3,-1.0373689338841383,beta,,ET30,0.8119900302842218,delta,,SA,0.5807248278117897,pi_star,,SP,0.05103968213576978,n,0.10766071747136291,SB,1.6443838951283605,SdP,-0.512760744252495,alpha,,fn,0.15034888183314862
ester,C=COC(C)=O,beta,,N_mol_cm3,0.1981022164881711,ET30,-0.5186621439116509,delta,,alpha,,pi_star,,SP,,SdP,,SA,,n,-0.6114706594459541,fn,-0.48397515275188735,SB,
ester,COC(=O)C(Cl)(Cl)Cl,beta,,SB,,SdP,,pi_star,,SP,,delta,,ET30,-0.296886781545672,N_mol_cm3,-0.2977390478752977,SA,,alpha,,n,0.3506105069704586,fn,0.3601699865043162
misc_N_compound,c1ccncc1,n,1.2414264018004675,SA,-0.43935506065951624,delta,0.1804644388023902,N_mol_cm3,0.526597054128969,SP,1.377926829331123,SB,0.5401822632530462,ET30,-0.17213814021480914,pi_star,1.0549560572623182,beta,0.6915670225411418,fn,1.1098011146473812,SdP,0.7217263023759517,alpha,-0.5624739952482176
amine,CCN(CC)CC,SB,1.5635886537716301,SA,-0.5896346870860926,N_mol_cm3,-0.5435936747888507,SdP,-1.2021878776917707,fn,-0.4202457052584567,delta,-1.1441019887632733,n,-0.5402053878595541,beta,0.9320125105107439,ET30,-1.3364587926361975,pi_star,-1.6497094721699097,alpha,-0.5624739952482176,SP,-0.7404368618053176
other,O=S1(=O)CCCC1,delta,,pi_star,1.4625083973137498,beta,-0.1671668630645805,SP,1.2382544980474015,alpha,-0.5624739952482176,SB,-0.18697490895752636,fn,0.7592891534335132,N_mol_cm3,0.14232007424728066,n,0.8203134333353715,ET30,0.3129954649607694,SA,-0.3528304272623966,SdP,1.1194727255139953
amide,CN(C)C=O,ET30,0.2021077837777804,fn,0.023430066909791616,SA,-0.44846291680658146,N_mol_cm3,0.6526233754880171,beta,0.863313799662286,SB,0.6479092517286867,pi_star,1.0920062699942668,delta,0.6771768491395136,SP,0.41185987128538376,alpha,-0.5624739952482176,SdP,1.3581205793968216,n,-0.038109156228091606
amine,C1CCNCC1,ET30,-0.8651861476084928,delta,-0.3162479715347339,SP,0.3536630665838331,SB,1.7251791364850908,beta,2.0655412395102974,fn,0.33235586323387745,N_mol_cm3,0.05348184771549257,pi_star,-1.0569060684587366,n,0.3182172017039127,SdP,-0.4449965388289765,alpha,-0.5624739952482176,SA,-0.5896346870860926
nitrile,N#CCc1ccccc1,SP,,alpha,-0.5624739952482176,delta,,SA,,ET30,0.13280298303841204,pi_star,1.5366088227776467,N_mol_cm3,-0.23369288456168275,SB,,SdP,,fn,,n,,beta,-0.09846815221612285
monohydric_alcohol,CCCCCCCCCCO,delta,-0.17137351851973964,SdP,-0.3919636824105706,N_mol_cm3,-0.9505967126205312,SA,0.5898326839588549,alpha,1.0633971541272222,n,0.059070759571545936,beta,1.3098554201772616,SB,1.6544833002979518,pi_star,-0.5011528774795115,fn,0.10822263687986386,SP,-0.018796483506090988,ET30,0.8258509904320956
amine,NCCN,SdP,,fn,0.3809630689492065,beta,3.405166101055224,ET30,0.03577626200329595,SA,,delta,,pi_star,-0.427052452015615,SB,,n,0.37490548592036527,N_mol_cm3,1.0616924185878789,alpha,-0.260526496078493,SP,
ketone,O=C1CCCC1,delta,,SP,,SdP,,ET30,-0.3246087018414197,SA,,n,0.052592098518237484,pi_star,0.6474037172108867,alpha,-0.5624739952482176,beta,0.27937475745039514,N_mol_cm3,0.2993364746290458,SB,,fn,0.10255179621307586
aromatic,Cc1cc(C)c(C)c(C)c1,ET30,,SA,-0.5896346870860926,beta,,n,,SB,-0.7895727507431398,delta,,SdP,-0.9222922465946288,N_mol_cm3,-0.6613559750751745,fn,,pi_star,,SP,0.7028438947931369,alpha,
misc_N_compound,c1ccncc1,SdP,0.7217263023759517,beta,0.6915670225411418,delta,0.1804644388023902,SA,-0.43935506065951624,alpha,-0.5624739952482176,n,1.2414264018004675,fn,1.1098011146473812,SP,1.377926829331123,N_mol_cm3,0.526597054128969,ET30,-0.17213814021480914,SB,0.5401822632530462,pi_star,1.0549560572623182
ester,CCCOC=O,SdP,0.34460376784506586,beta,,n,,SB,0.4324552747774061,ET30,,pi_star,,alpha,,SA,-0.5896346870860926,N_mol_cm3,0.10099996888365852,fn,,SP,-0.6589613352231467,delta,
ketone,CC(C)CC(=O)CC(C)C,N_mol_cm3,-0.8576264755523809,SB,,beta,,SA,,SP,,n,-0.34584555626027896,alpha,,pi_star,,fn,-0.24715004490553727,ET30,-0.5186621439116509,delta,,SdP,
alkane,CCCCCCCCC,ET30,-1.488929354262808,SB,-1.2373130465950202,SA,-0.5896346870860926,delta,-1.0613165870404193,n,-0.4592221246931876,SP,-0.7404368618053176,alpha,,N_mol_cm3,-0.8741545176978297,beta,,SdP,-1.5203850162022057,fn,-0.34787497674896734,pi_star,
ketone,CCCC(=O)CCC,N_mol_cm3,-0.5497916905933942,SdP,,n,-0.4268288194266418,fn,-0.3192507333832746,alpha,,beta,,SA,,ET30,-0.39391350258078806,SB,,SP,,pi_star,,delta,
nitrile,N#CCc1ccccc1,N_mol_cm3,-0.23369288456168275,delta,,SdP,,fn,,n,,SB,,pi_star,1.5366088227776467,beta,-0.09846815221612285,alpha,-0.5624739952482176,SP,,SA,,ET30,0.13280298303841204
carboxylic_acid,CCCCCC(=O)O,fn,-0.17558943649130418,SP,-0.29814114607353404,SdP,-0.798548914951682,ET30,1.8931449218183678,delta,0.8013549517237948,SB,-0.39232948073921586,n,-0.2648622930939125,pi_star,-0.24180138835587317,SA,1.5279418671065739,beta,0.038929269480792845,N_mol_cm3,-0.3783132533343613,alpha,2.2711871508061208
